File,Vertices,Edges,SCCs,TopoOrder,Shortest(ms),Longest(ms)
large_1.json,25,60,4,1,0,688,0,576
large_2.json,30,90,30,30,0,056,0,067
large_3.json,40,120,6,4,0,039,0,030
medium_1.json,12,25,6,4,0,024,0,026
medium_2.json,15,30,15,15,0,042,0,044
medium_3.json,18,35,8,4,0,021,0,019
small_1.json,6,9,4,1,0,008,0,007
small_2.json,8,10,8,8,0,020,0,020
small_3.json,10,15,4,3,0,013,0,011
